person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,OTHER_DEBT,TIME_WITH_BANK,LOAN_PERIOD in days,,
37,88000,MORTGAGE,2,VENTURE,C,1000,13.48,0,0.01,Y,11,86480.16275,7,864,,
42,73100,RENT,4,MEDICAL,D,12000,16.77,1,0.14,Y,13,62172.72446,2,621,,
37,88296,MORTGAGE,8,HOMEIMPROVEMENT,B,15000,10.14,0,0.17,N,14,21932.34642,8,219,,
49,88400,MORTGAGE,4,MEDICAL,C,20000,13.92,0,0.23,Y,14,28391.0703,6,283,,
41,100000,RENT,3,PERSONAL,B,12000,10.74,0,0.12,N,14,32258.00964,8,322,,
37,88824,MORTGAGE,8,VENTURE,A,3600,6.62,0,0.04,N,17,89731.35436,3,897,,
38,89000,MORTGAGE,2,PERSONAL,A,6000,5.42,0,0.07,N,13,18804.00232,4,188,,
38,89000,MORTGAGE,11,EDUCATION,B,10000,,0,0.11,N,13,16310.74476,2,163,,
49,77000,MORTGAGE,4,DEBTCONSOLIDATION,D,16000,14.09,1,0.21,Y,12,88462.18854,6,884,,
37,89000,MORTGAGE,3,EDUCATION,A,5000,6.91,0,0.06,N,15,74859.02997,2,748,,
40,36000,OWN,4,EDUCATION,C,2000,13.57,0,0.06,Y,12,48814.18359,9,488,,
50,120000,RENT,0,MEDICAL,B,12000,9.62,0,0.1,N,12,34554.20854,5,345,,
41,90000,MORTGAGE,4,VENTURE,C,15000,13.49,0,0.17,N,15,23260.28279,7,232,,
41,125000,RENT,0,DEBTCONSOLIDATION,C,12000,13.49,0,0.1,Y,12,24551.26045,8,245,,
38,125000,RENT,0,EDUCATION,A,12000,7.66,0,0.1,N,14,1315.942518,7,131,,
36,90000,OWN,4,HOMEIMPROVEMENT,A,3800,6.03,0,0.04,N,14,96220.90461,3,962,,
36,90000,MORTGAGE,13,EDUCATION,A,12000,6.62,0,0.13,N,13,86707.68159,6,867,,
41,113000,RENT,1,VENTURE,D,12000,16,1,0.11,Y,15,78874.8547,3,788,,
38,90000,MORTGAGE,5,EDUCATION,A,25000,,0,0.28,N,17,15747.58059,3,157,,
40,90000,MORTGAGE,2,DEBTCONSOLIDATION,B,2800,10.65,0,0.03,N,14,9259.256829,6,925,,
41,90000,MORTGAGE,23,VENTURE,A,13200,6.62,0,0.15,N,13,14672.4386,2,146,,
37,90000,MORTGAGE,11,MEDICAL,A,4000,6.62,0,0.04,N,16,43237.24618,1,432,,
38,78000,MORTGAGE,6,HOMEIMPROVEMENT,C,15000,15.27,1,0.19,N,17,97524.30162,5,975,,
39,275000,RENT,12,PERSONAL,A,12000,8.49,0,0.04,N,14,7954.164427,2,795,,
36,48000,RENT,8,PERSONAL,A,12150,5.79,0,0.25,N,14,30759.13063,1,307,,
38,90000,MORTGAGE,1,DEBTCONSOLIDATION,A,7000,6.99,0,0.08,N,16,97807.12909,1,978,,
45,90000,MORTGAGE,3,VENTURE,B,2500,11.99,0,0.03,N,13,2322.34869,8,232,,
39,90000,MORTGAGE,0,MEDICAL,B,18000,10.99,0,0.2,N,11,14041.67792,8,140,,
38,90000,MORTGAGE,14,VENTURE,B,21000,10.59,0,0.23,N,11,63197.27196,5,631,,
39,90000,MORTGAGE,15,VENTURE,A,10500,7.66,0,0.12,N,12,79353.83511,6,793,,
37,78000,MORTGAGE,0,PERSONAL,B,5600,10.74,1,0.07,N,12,36592.47353,3,365,,
39,90000,MORTGAGE,2,PERSONAL,B,4600,11.11,0,0.05,N,11,82811.60173,3,828,,
36,36000,RENT,20,VENTURE,C,12375,14.27,1,0.34,N,16,9444.923949,4,944,,
36,41000,RENT,18,DEBTCONSOLIDATION,B,12400,10.65,0,0.3,N,14,32392.7854,2,323,,
37,44196,RENT,0,MEDICAL,B,12400,11.26,0,0.28,N,14,51269.32945,6,512,,
37,35000,OWN,2,PERSONAL,B,13250,11.71,0,0.38,N,14,24972.59753,3,249,,
37,90000,MORTGAGE,11,DEBTCONSOLIDATION,B,22000,8.88,0,0.24,N,12,80221.11845,2,802,,
43,90000,MORTGAGE,0,VENTURE,D,15000,14.46,0,0.17,Y,11,56924.32622,4,569,,
42,78000,MORTGAGE,,DEBTCONSOLIDATION,A,7000,5.42,1,0.09,N,15,16648.80083,5,166,,
46,90000,MORTGAGE,5,DEBTCONSOLIDATION,A,20000,6.91,0,0.22,N,16,36492.02193,9,364,,
42,40000,RENT,10,VENTURE,C,2800,,0,0.07,N,12,42267.89204,3,422,,
41,90000,OWN,12,VENTURE,A,8000,7.51,0,0.09,N,16,73775.97703,5,737,,
36,78000,MORTGAGE,7,DEBTCONSOLIDATION,C,9600,13.98,1,0.12,Y,13,44912.22502,3,449,,
41,90000,MORTGAGE,3,EDUCATION,A,3000,7.14,0,0.03,N,14,21932.24996,7,219,,
45,47000,RENT,4,MEDICAL,B,2800,9.62,0,0.06,N,11,3807.53554,1,380,,
46,48956,RENT,0,MEDICAL,B,2800,10.59,0,0.06,N,13,41231.904,8,412,,
50,90000,MORTGAGE,2,VENTURE,B,24000,11.36,0,0.27,N,13,55714.64375,2,557,,
38,90000,MORTGAGE,9,PERSONAL,C,14000,12.73,0,0.16,Y,12,89361.64026,4,893,,
36,35000,OWN,1,VENTURE,B,6000,11.49,0,0.17,N,13,24593.53448,1,245,,
36,72000,RENT,12,DEBTCONSOLIDATION,C,2800,,0,0.04,Y,16,80118.15583,8,801,,
39,35000,OWN,2,PERSONAL,A,6800,8.49,0,0.19,N,15,37533.91922,9,375,,
38,90000,MORTGAGE,0,HOMEIMPROVEMENT,C,9600,13.92,0,0.11,Y,17,5006.886077,4,500,,
40,90000,RENT,1,EDUCATION,B,2800,11.11,0,0.03,N,13,5811.13059,5,581,,
37,78000,MORTGAGE,9,DEBTCONSOLIDATION,E,20000,16.35,1,0.26,N,14,26145.36613,9,261,,
36,90000,MORTGAGE,2,EDUCATION,D,20000,14.61,0,0.22,Y,11,85367.95425,7,853,,
37,25000,RENT,0,VENTURE,D,2775,15.65,1,0.11,Y,14,32551.81863,9,325,,
38,35000,OWN,5,EDUCATION,D,1800,16.49,0,0.05,Y,12,72825.39398,7,728,,
38,90000,MORTGAGE,9,EDUCATION,B,9300,11.83,0,0.1,N,17,63558.40298,1,635,,
40,24000,RENT,3,VENTURE,C,2700,14.27,0,0.11,Y,17,76974.29154,7,769,,
45,29676,RENT,5,EDUCATION,C,2700,12.84,0,0.09,Y,17,385.7122809,3,385,,
39,90000,MORTGAGE,9,HOMEIMPROVEMENT,D,22000,12.67,0,0.24,Y,15,1202.558403,4,120,,
40,90996,MORTGAGE,9,HOMEIMPROVEMENT,A,22000,6.17,0,0.24,N,14,52200.51701,2,522,,
41,91000,MORTGAGE,13,VENTURE,B,2400,10.74,0,0.03,N,16,36600.6544,5,366,,
44,91000,MORTGAGE,14,MEDICAL,A,7900,8.59,0,0.09,N,14,14382.83753,4,143,,
38,91200,MORTGAGE,0,HOMEIMPROVEMENT,C,9000,12.68,0,0.1,N,16,71751.88588,8,717,,
39,91992,MORTGAGE,0,HOMEIMPROVEMENT,A,3350,5.42,0,0.04,N,11,16167.82293,7,161,,
37,79992,MORTGAGE,2,PERSONAL,C,9000,,1,0.11,Y,14,44231.48262,3,442,,
42,82500,RENT,3,DEBTCONSOLIDATION,A,2575,6.76,0,0.03,N,11,77410.14992,5,774,,
39,92000,MORTGAGE,1,PERSONAL,C,20000,14.79,0,0.22,N,16,38150.80743,8,381,,
36,92000,MORTGAGE,18,MEDICAL,A,4000,7.29,0,0.04,N,11,8795.18539,8,879,,
41,92000,MORTGAGE,15,MEDICAL,A,12000,7.66,0,0.13,N,15,41931.02364,6,419,,
41,92000,MORTGAGE,5,HOMEIMPROVEMENT,B,8000,9.63,0,0.09,N,13,27322.34805,7,273,,
42,13200,RENT,4,DEBTCONSOLIDATION,C,2500,,1,0.19,Y,14,19744.17317,7,197,,
46,92000,MORTGAGE,18,EDUCATION,A,12925,,0,0.14,N,17,90117.88426,3,901,,
37,92000,OWN,15,MEDICAL,B,12000,11.14,0,0.13,N,14,50132.72028,2,501,,
47,92000,OWN,0,HOMEIMPROVEMENT,D,12000,14.11,0,0.13,N,12,49734.79913,3,497,,
38,92904,MORTGAGE,8,MEDICAL,B,5375,10.51,0,0.06,N,16,707.8748095,1,707,,
43,93000,MORTGAGE,7,PERSONAL,A,7000,7.14,0,0.08,N,13,30686.67072,8,306,,
38,34296,OWN,1,MEDICAL,C,12000,,0,0.35,Y,12,76222.39105,2,762,,
37,93000,MORTGAGE,2,VENTURE,B,18000,12.18,0,0.19,N,11,33467.82239,1,334,,
46,81000,MORTGAGE,1,EDUCATION,B,7000,9.45,1,0.09,N,14,78346.19614,5,783,,
39,182500,RENT,2,DEBTCONSOLIDATION,A,12500,5.42,0,0.07,N,14,24788.09453,4,247,,
36,94000,MORTGAGE,14,HOMEIMPROVEMENT,A,4200,5.99,0,0.04,N,12,41630.30364,5,416,,
44,82000,MORTGAGE,5,DEBTCONSOLIDATION,C,8400,12.84,1,0.1,Y,17,21954.83284,9,219,,
44,94128,MORTGAGE,14,DEBTCONSOLIDATION,A,4400,7.29,0,0.05,N,13,34713.63325,9,347,,
36,94185,MORTGAGE,3,PERSONAL,A,10000,9.32,0,0.11,N,15,54688.74304,4,546,,
41,56004,RENT,4,EDUCATION,B,12800,11.48,0,0.23,N,15,89218.29561,2,892,,
44,94800,MORTGAGE,4,VENTURE,A,7400,7.88,0,0.08,N,16,46359.29529,1,463,,
36,95000,MORTGAGE,18,PERSONAL,B,13000,10.65,0,0.14,N,11,24223.79203,6,242,,
40,95000,OWN,12,HOMEIMPROVEMENT,B,5000,10.65,0,0.05,N,16,1709.675605,8,170,,
47,95000,MORTGAGE,13,EDUCATION,A,5000,6.03,0,0.05,N,16,47436.78501,2,474,,
39,95000,OWN,6,HOMEIMPROVEMENT,B,8000,12.69,0,0.08,N,14,81773.94354,3,817,,
49,95000,MORTGAGE,12,DEBTCONSOLIDATION,A,7500,6.03,0,0.08,N,13,60981.15942,9,609,,
44,95000,MORTGAGE,1,PERSONAL,B,21200,9.91,0,0.22,N,14,26998.28001,8,269,,
44,50000,RENT,5,VENTURE,C,13000,13.16,0,0.26,Y,13,21982.66811,3,219,,
43,46000,RENT,2,MEDICAL,D,13000,15.7,1,0.28,N,13,2911.018239,7,291,,
45,52680,RENT,0,MEDICAL,A,13000,6.92,0,0.25,N,15,17077.29952,9,170,,
38,83000,MORTGAGE,1,DEBTCONSOLIDATION,D,24000,14.91,1,0.29,Y,12,49977.9031,4,499,,
49,95000,MORTGAGE,2,HOMEIMPROVEMENT,A,3000,5.42,0,0.03,N,12,15302.11757,3,153,,
45,33600,OWN,14,VENTURE,A,4000,6.39,0,0.12,N,11,84556.62355,1,845,,
37,95000,MORTGAGE,10,HOMEIMPROVEMENT,C,3250,13.35,0,0.03,N,13,99902.5278,4,999,,
37,65000,RENT,2,EDUCATION,C,13000,12.99,0,0.2,Y,12,6944.160364,9,694,,
39,95000,MORTGAGE,3,HOMEIMPROVEMENT,D,20000,14.84,0,0.21,Y,11,79764.32599,7,797,,
38,67000,RENT,6,HOMEIMPROVEMENT,D,13000,,0,0.19,N,17,91375.65453,8,913,,
41,95000,MORTGAGE,5,PERSONAL,B,25000,,0,0.26,N,12,57182.656,1,571,,
38,95000,OWN,6,HOMEIMPROVEMENT,E,14000,17.74,0,0.15,Y,17,62364.42335,5,623,,
39,70000,RENT,5,EDUCATION,B,13000,11.99,0,0.19,N,17,90908.17834,9,909,,
41,95000,OWN,2,HOMEIMPROVEMENT,C,21600,13.92,0,0.23,Y,11,86980.21687,2,869,,
40,83000,MORTGAGE,7,EDUCATION,B,2800,12.18,1,0.03,N,13,67399.45122,6,673,,
44,83000,OTHER,2,EDUCATION,D,12000,16,1,0.14,Y,15,14063.57078,3,140,,
38,95000,MORTGAGE,5,EDUCATION,A,4000,9.63,0,0.04,N,12,31790.91975,5,317,,
44,95000,MORTGAGE,4,VENTURE,B,10000,10.95,0,0.11,N,15,70864.02354,6,708,,
40,110000,RENT,6,HOMEIMPROVEMENT,B,13000,9.91,0,0.12,N,17,20747.15965,9,207,,
40,95892,OWN,19,MEDICAL,B,15000,12.18,0,0.16,N,14,98587.34865,6,985,,
37,130000,RENT,2,PERSONAL,B,13000,9.88,0,0.1,N,16,14306.78928,1,143,,
38,96000,MORTGAGE,15,DEBTCONSOLIDATION,A,6000,6.03,0,0.06,N,16,4351.249061,2,435,,
46,96000,MORTGAGE,4,DEBTCONSOLIDATION,B,10000,12.69,0,0.1,N,11,81322.78905,3,813,,
36,43000,RENT,12,DEBTCONSOLIDATION,D,13600,15.58,1,0.32,Y,12,83399.64189,1,833,,
37,71400,MORTGAGE,7,MEDICAL,E,3100,20.69,1,0.04,Y,14,76484.41535,4,764,,
42,96000,MORTGAGE,9,PERSONAL,A,5100,5.42,0,0.05,N,14,60520.31067,5,605,,
40,45760,RENT,8,MEDICAL,B,13650,10.25,0,0.3,N,13,40120.33474,4,401,,
45,66000,RENT,4,HOMEIMPROVEMENT,B,13650,12.42,0,0.21,N,11,74707.24417,7,747,,
43,27036,RENT,1,PERSONAL,D,13750,15.31,1,0.51,Y,15,78024.71407,3,780,,
41,33000,RENT,2,MEDICAL,C,13750,13.79,1,0.42,Y,11,14893.80896,7,148,,
40,32878,RENT,6,VENTURE,C,13775,12.98,1,0.42,Y,14,22588.25595,4,225,,
42,67300,RENT,4,HOMEIMPROVEMENT,C,13800,13.99,0,0.21,N,16,86083.14656,2,860,,
40,96000,MORTGAGE,5,HOMEIMPROVEMENT,C,3200,,0,0.03,N,17,27787.04723,3,277,,
38,32560,OWN,8,PERSONAL,A,6000,8.94,0,0.18,N,16,96945.51515,6,969,,
38,96000,MORTGAGE,0,PERSONAL,C,1500,14.26,0,0.02,N,14,42881.20213,3,428,,
37,96996,MORTGAGE,21,PERSONAL,A,13000,,0,0.13,N,13,3938.949593,9,393,,
42,97000,MORTGAGE,13,PERSONAL,C,1500,15.96,0,0.02,Y,16,60731.43276,8,607,,
37,45000,RENT,6,PERSONAL,B,14000,11.36,1,0.31,N,16,18506.21362,9,185,,
43,97000,MORTGAGE,0,MEDICAL,B,14000,11.71,0,0.14,N,13,95310.25195,8,953,,
39,40800,RENT,4,MEDICAL,D,14000,16,1,0.34,Y,17,47545.94059,6,475,,
38,48300,RENT,3,MEDICAL,C,14000,13.22,0,0.29,Y,14,67642.53149,7,676,,
37,97000,MORTGAGE,7,PERSONAL,A,10000,,0,0.1,N,15,14296.55608,4,142,,
36,32000,OWN,4,EDUCATION,C,3600,13.49,0,0.11,Y,11,57979.19634,5,579,,
39,52000,RENT,1,DEBTCONSOLIDATION,B,14000,11.71,0,0.27,N,12,48215.4176,8,482,,
37,32000,OWN,8,HOMEIMPROVEMENT,A,12150,6.62,0,0.38,N,13,63064.07263,8,630,,
37,52000,RENT,0,VENTURE,C,14000,13.16,0,0.27,N,11,39017.43335,6,390,,
39,98000,MORTGAGE,22,MEDICAL,C,8000,13.49,0,0.08,Y,16,90647.37775,8,906,,
41,98000,MORTGAGE,18,MEDICAL,B,5000,10.99,0,0.05,N,17,80453.00089,4,804,,
39,98000,MORTGAGE,0,HOMEIMPROVEMENT,D,35000,15.99,0,0.36,N,15,81109.50713,3,811,,
40,98000,MORTGAGE,4,VENTURE,B,5200,9.63,0,0.05,N,16,9848.045441,2,984,,
38,98000,MORTGAGE,7,MEDICAL,B,12000,10.37,0,0.12,N,17,85221.32748,4,852,,
42,98000,MORTGAGE,2,EDUCATION,B,18000,11.58,0,0.18,N,11,97173.35233,2,971,,
38,55000,RENT,2,HOMEIMPROVEMENT,B,14000,11.48,0,0.25,N,16,791.1901656,1,791,,
36,32000,OWN,0,EDUCATION,A,1200,7.14,0,0.04,N,16,18291.54427,3,182,,
43,98004,MORTGAGE,11,PERSONAL,A,6000,5.42,0,0.06,N,15,18007.93154,9,180,,
41,98004,MORTGAGE,25,DEBTCONSOLIDATION,C,12000,13.57,0,0.12,N,15,88185.43268,1,881,,
36,98240,MORTGAGE,4,PERSONAL,E,20000,16.35,0,0.2,N,16,69760.16667,5,697,,
44,99000,MORTGAGE,5,EDUCATION,C,10000,12.68,0,0.1,N,11,8717.473158,3,871,,
44,99000,MORTGAGE,3,EDUCATION,B,8000,9.25,0,0.08,N,14,59595.02385,9,595,,
36,99500,OWN,5,VENTURE,A,4000,7.74,0,0.04,N,16,39126.79056,6,391,,
44,99996,MORTGAGE,4,VENTURE,C,14400,12.23,0,0.14,Y,16,29689.17332,9,296,,
38,54000,RENT,2,MEDICAL,D,14000,,1,0.26,N,17,24685.44474,5,246,,
48,62000,RENT,10,EDUCATION,B,14000,12.69,0,0.23,N,12,93748.77038,5,937,,
41,62004,RENT,5,HOMEIMPROVEMENT,A,14000,8.9,0,0.23,N,17,98032.66271,7,980,,
38,99996,OWN,22,HOMEIMPROVEMENT,D,25000,14.96,0,0.25,Y,13,46461.6025,7,464,,
41,62500,RENT,4,EDUCATION,B,14000,10.25,0,0.22,N,16,18754.31126,7,187,,
39,100000,MORTGAGE,5,VENTURE,B,12000,,0,0.12,N,13,73455.42898,8,734,,
36,100000,MORTGAGE,5,MEDICAL,A,9350,7.51,0,0.09,N,14,84141.15317,8,841,,
45,100000,MORTGAGE,16,PERSONAL,A,16000,6.62,0,0.16,N,16,67505.21616,4,675,,
38,59000,RENT,5,VENTURE,C,14000,13.8,1,0.24,N,14,96509.57752,6,965,,
37,31200,OWN,1,VENTURE,A,6600,5.42,0,0.21,N,12,4048.91646,1,404,,
46,70000,RENT,0,HOMEIMPROVEMENT,B,14000,11.26,0,0.2,N,16,78547.04973,7,785,,
37,100000,MORTGAGE,13,VENTURE,A,18400,5.99,0,0.18,N,15,19306.6787,8,193,,
41,100000,MORTGAGE,10,EDUCATION,A,6000,8.49,0,0.06,N,15,22948.68947,2,229,,
42,75000,RENT,12,HOMEIMPROVEMENT,A,14000,6.03,0,0.19,N,14,85981.22533,6,859,,
37,88000,MORTGAGE,3,HOMEIMPROVEMENT,B,6000,11.99,1,0.07,N,12,211.6017532,4,211,,
40,82000,RENT,2,MEDICAL,B,14000,10.37,0,0.17,N,13,19488.33358,7,194,,
37,73000,RENT,21,DEBTCONSOLIDATION,D,14000,16.02,1,0.19,N,17,80311.91152,1,803,,
38,100000,MORTGAGE,5,PERSONAL,B,5500,10.37,0,0.06,N,13,3022.357989,6,302,,
47,100000,MORTGAGE,4,EDUCATION,B,2500,9.99,0,0.03,N,15,40310.21031,4,403,,
38,100000,RENT,0,DEBTCONSOLIDATION,C,14000,13.23,0,0.14,Y,14,61933.70394,7,619,,
36,88000,MORTGAGE,1,DEBTCONSOLIDATION,C,7750,13.23,1,0.09,N,14,10308.70554,9,103,,
37,101644,RENT,13,VENTURE,B,14000,,0,0.14,N,13,61256.31325,4,612,,
37,105000,RENT,6,DEBTCONSOLIDATION,A,14000,6.03,0,0.13,N,11,54557.20449,2,545,,
36,100000,MORTGAGE,2,EDUCATION,A,8000,6.76,0,0.08,N,11,43356.14478,1,433,,
36,100000,MORTGAGE,17,DEBTCONSOLIDATION,A,6000,7.14,0,0.06,N,17,60159.55623,2,601,,
45,125004,RENT,7,EDUCATION,C,14000,12.61,0,0.11,N,12,41233.25405,5,412,,
36,126251,RENT,16,HOMEIMPROVEMENT,A,14000,7.66,0,0.11,N,17,67775.01072,5,677,,
36,130000,RENT,3,DEBTCONSOLIDATION,B,14000,10.37,0,0.11,N,14,65842.20472,3,658,,
45,123000,RENT,2,EDUCATION,F,14000,,1,0.11,N,17,21508.89094,8,215,,
48,100000,MORTGAGE,3,DEBTCONSOLIDATION,B,15000,9.88,0,0.15,N,11,89291.47768,3,892,,
39,100000,MORTGAGE,9,DEBTCONSOLIDATION,A,3000,7.14,0,0.03,N,11,22724.68873,4,227,,
50,150000,RENT,3,DEBTCONSOLIDATION,A,14000,6.91,0,0.09,N,12,2526.84103,1,252,,
41,180000,RENT,16,DEBTCONSOLIDATION,A,14000,6.03,0,0.08,N,15,46250.38629,7,462,,
37,100000,MORTGAGE,0,VENTURE,C,9600,13.22,0,0.1,Y,17,21391.87022,9,213,,
42,100000,MORTGAGE,7,EDUCATION,C,5000,14.26,0,0.05,Y,15,36137.61474,1,361,,
39,100000,MORTGAGE,0,VENTURE,D,6000,14.11,0,0.06,N,16,22619.15033,5,226,,
42,100000,MORTGAGE,16,DEBTCONSOLIDATION,C,4800,13.47,0,0.05,Y,13,94905.65283,8,949,,
47,119000,RENT,5,PERSONAL,A,14250,7.66,0,0.12,N,16,2213.01832,7,221,,
40,100010,MORTGAGE,11,MEDICAL,B,8000,9.99,0,0.08,N,15,77684.50328,6,776,,
36,100111,MORTGAGE,5,VENTURE,C,20000,13.49,0,0.2,N,11,77799.10313,5,777,,
38,100280,MORTGAGE,1,VENTURE,B,17850,11.99,0,0.18,N,17,32116.73193,5,321,,
49,74880,RENT,6,MEDICAL,A,14300,7.51,0,0.19,N,16,80076.77786,8,800,,
36,100671,MORTGAGE,6,MEDICAL,B,12000,,0,0.12,N,14,59164.45585,6,591,,
38,30120,RENT,1,HOMEIMPROVEMENT,D,14400,12.8,1,0.48,Y,17,6817.734813,8,681,,
39,101000,MORTGAGE,17,EDUCATION,C,2500,13.47,0,0.02,Y,17,68404.01796,3,684,,
36,101004,MORTGAGE,11,MEDICAL,A,12000,5.79,0,0.12,N,11,51881.27847,3,518,,
46,101500,MORTGAGE,8,DEBTCONSOLIDATION,B,15000,11.14,0,0.15,N,14,6228.065984,7,622,,
45,48000,RENT,5,PERSONAL,A,14400,8.49,0,0.3,N,15,62112.63065,1,621,,
41,102000,MORTGAGE,20,VENTURE,B,7500,11.49,0,0.07,N,17,44067.65131,2,440,,
41,102000,OWN,5,EDUCATION,A,7000,6.92,0,0.07,N,12,15095.55456,4,150,,
37,60000,RENT,4,MEDICAL,B,14400,10.62,0,0.24,N,15,48649.17297,9,486,,
50,102031,MORTGAGE,9,HOMEIMPROVEMENT,D,12000,14.96,0,0.12,Y,11,81359.13583,7,813,,
41,102300,MORTGAGE,9,MEDICAL,B,8800,11.58,0,0.09,N,11,83600.85975,3,836,,
39,75000,RENT,0,EDUCATION,B,14400,12.53,0,0.19,N,11,7955.103709,8,795,,
49,103000,MORTGAGE,14,DEBTCONSOLIDATION,A,12600,9.32,0,0.12,N,11,11740.28324,9,117,,
38,85000,RENT,1,VENTURE,B,14400,11.99,0,0.17,N,14,22899.06955,5,228,,
38,103970,MORTGAGE,0,DEBTCONSOLIDATION,C,15000,14.35,0,0.14,Y,14,93597.4291,8,935,,
36,30000,OWN,,VENTURE,B,8000,9.99,0,0.27,N,15,40004.13795,6,400,,
39,96500,RENT,4,DEBTCONSOLIDATION,D,14400,15.2,1,0.15,N,11,97135.27081,7,971,,
38,104800,MORTGAGE,6,HOMEIMPROVEMENT,A,14000,6.03,0,0.13,N,11,70494.81051,6,704,,
38,105000,MORTGAGE,22,VENTURE,A,12350,6.62,0,0.12,N,11,54124.29432,7,541,,
42,105000,MORTGAGE,18,EDUCATION,C,2400,13.06,0,0.02,Y,17,60190.79979,7,601,,
42,42000,RENT,6,EDUCATION,D,14500,15.57,1,0.35,N,14,13886.48984,6,138,,
41,105000,MORTGAGE,4,VENTURE,B,21000,10.25,0,0.2,N,15,82853.02787,5,828,,
37,80004,RENT,7,MEDICAL,B,14500,11.26,0,0.18,N,14,18186.97823,7,181,,
37,105000,MORTGAGE,2,EDUCATION,B,25000,12.18,0,0.24,N,15,65343.38744,4,653,,
49,105000,MORTGAGE,1,DEBTCONSOLIDATION,A,11000,9.32,0,0.1,N,13,78767.67097,7,787,,
39,105000,MORTGAGE,1,DEBTCONSOLIDATION,A,9000,9.32,0,0.09,N,12,696.68894,6,696,,
41,46152,RENT,10,PERSONAL,B,14525,11.11,1,0.31,N,16,26948.31286,6,269,,
43,93000,MORTGAGE,15,DEBTCONSOLIDATION,D,7500,12.86,1,0.08,Y,15,89938.8421,9,899,,
46,80409,RENT,2,EDUCATION,A,14550,8.94,0,0.18,N,11,16000.50795,7,160,,
39,105201,MORTGAGE,20,VENTURE,A,15000,6.91,0,0.14,N,15,62690.36888,1,626,,
46,105398,MORTGAGE,9,HOMEIMPROVEMENT,E,20700,17.43,0,0.2,N,12,26534.56018,2,265,,
36,105859,OWN,20,VENTURE,B,12000,11.99,0,0.11,N,15,3221.693129,7,322,,
36,106000,MORTGAGE,15,HOMEIMPROVEMENT,A,4025,7.49,0,0.04,N,14,76096.6449,3,760,,
38,106000,MORTGAGE,4,HOMEIMPROVEMENT,C,5000,12.99,0,0.05,Y,12,98945.31264,8,989,,
50,106000,MORTGAGE,2,MEDICAL,A,10200,9.32,0,0.1,N,15,38222.4331,5,382,,
48,94050,MORTGAGE,1,DEBTCONSOLIDATION,D,23000,14.96,1,0.24,Y,16,53564.52965,1,535,,
46,107000,OWN,17,VENTURE,C,4000,13.49,0,0.04,N,14,10636.88926,8,106,,
38,107004,MORTGAGE,11,VENTURE,B,15000,10,0,0.14,N,16,85706.96488,8,857,,
36,107004,MORTGAGE,3,HOMEIMPROVEMENT,B,13000,11.83,0,0.12,N,15,8190.42969,3,819,,
44,30000,OWN,3,VENTURE,B,7500,10.39,0,0.25,N,11,96.77139409,5,96,,
36,108000,MORTGAGE,7,EDUCATION,A,14000,8.9,0,0.13,N,12,83001.52977,6,830,,
48,30000,OWN,0,EDUCATION,C,10000,,0,0.33,Y,12,22903.42591,1,229,,
40,108000,OWN,,PERSONAL,A,3500,,0,0.03,N,15,13088.64452,2,130,,
44,108000,MORTGAGE,12,HOMEIMPROVEMENT,B,10000,11.11,0,0.09,N,11,51724.342,7,517,,
40,35416,RENT,15,MEDICAL,A,2000,6.91,0,0.06,N,14,50733.06941,3,507,,
38,108000,MORTGAGE,7,VENTURE,A,4000,7.74,0,0.04,N,11,96266.25444,5,962,,
36,108000,MORTGAGE,1,MEDICAL,A,7000,7.74,0,0.06,N,14,83498.05993,1,834,,
43,108639,MORTGAGE,3,MEDICAL,B,18000,10.75,0,0.17,N,13,56497.12648,9,564,,
47,109000,OWN,15,VENTURE,A,16000,7.05,0,0.15,N,14,46247.82514,7,462,,
44,109000,MORTGAGE,17,MEDICAL,C,12800,13.79,0,0.12,Y,12,17185.54414,8,171,,
41,109920,MORTGAGE,18,DEBTCONSOLIDATION,C,20000,13.35,0,0.18,Y,17,19838.85217,5,198,,
36,39996,RENT,0,VENTURE,B,2000,11.49,0,0.05,N,11,89672.94032,6,896,,
42,110000,MORTGAGE,6,VENTURE,C,10800,14.27,0,0.1,N,17,16914.96655,3,169,,
41,110000,MORTGAGE,7,VENTURE,B,30000,9.91,0,0.27,N,11,5071.934757,4,507,,
36,110000,MORTGAGE,7,VENTURE,A,16000,6.03,0,0.15,N,12,18527.27084,4,185,,
38,42000,RENT,3,PERSONAL,B,2000,10.38,0,0.05,N,17,71649.95033,5,716,,
38,110000,MORTGAGE,16,MEDICAL,A,3000,8.49,0,0.03,N,17,2729.781966,3,272,,
41,42000,RENT,5,DEBTCONSOLIDATION,C,2000,13.23,0,0.05,Y,15,72639.34049,2,726,,
36,42000,RENT,2,VENTURE,B,2000,11.14,0,0.05,N,11,34828.41771,7,348,,
40,110000,MORTGAGE,14,PERSONAL,B,5000,11.49,0,0.05,N,14,86041.87559,8,860,,
36,110000,MORTGAGE,3,MEDICAL,A,9000,,0,0.08,N,16,9206.057869,4,920,,
38,110000,OWN,6,PERSONAL,C,12000,12.99,0,0.11,Y,11,65716.75576,1,657,,
38,110000,MORTGAGE,5,PERSONAL,B,16000,11.99,0,0.15,N,17,57872.41794,3,578,,
